page_title|card|sentence
Snake|snake|In another myth referenced by the Boeotian poet Hesiod and described in detail by Pseudo-Apollodorus, the hero Heracles is said to have slain the Lernaean Hydra, a multiple-headed serpent which dwelt in the swamps of Lerna.The legendary account of the foundation of Thebes mentioned a monster snake guarding the spring from which the new settlement was to draw its water
Snake|snake|"In fighting and killing the snake, the companions of the founder Cadmus all perished – leading to the term ""Cadmean victory"" (i.e"
Snake|snake|a victory involving one's own ruin).
Snake|snake|India is often called the land of snakes and is steeped in tradition regarding snakes
Snake|snake|Snakes are worshipped as gods even today with many women pouring milk on snake pits (despite snakes' aversion for milk)
Snake|snake|The cobra is seen on the neck of Shiva and Vishnu is depicted often as sleeping on a seven-headed snake or within the coils of a serpent
Snake|snake|There are also several temples in India solely for cobras sometimes called Nagraj (King of Snakes) and it is believed that snakes are symbols of fertility
Snake|snake|There is a Hindu festival called Nag Panchami each year on which day snakes are venerated and prayed to
Snake|snake|See also Nāga.In India there is another mythology about snakes
Snake|snake|"Commonly known in Hindi as ""Ichchhadhari"" snakes"
Snake|snake|Such snakes can take the form of any living creature, but prefer human form
Snake|snake|"These mythical snakes possess a valuable gem called ""Mani"", which is more brilliant than diamond"
Snake|snake|There are many stories in India about greedy people trying to possess this gem and ending up getting killed.The snake is one of the 12 celestial animals of Chinese zodiac, in the Chinese calendar.Many ancient Peruvian cultures worshipped nature
Snake|snake|They emphasized animals and often depicted snakes in their art.
Snake|snake|Snakes are used in Hinduism as a part of ritual worship
Snake|snake|In the annual Nag Panchami festival, participants worship either live cobras or images of Nāgas
Snake|snake|Lord Shiva is depicted in most images with a snake coiled around his neck
Snake|snake|Puranic literature includes various stories associated with snakes, for example Shesha is said to hold all the planets of the Universe on his hoods and to constantly sing the glories of Vishnu from all his mouths
Snake|snake|Other notable snakes in Hinduism are Vasuki, Takshaka, Karkotaka, and Pingala
Snake|snake|The term Nāga is used to refer to entities that take the form of large snakes in Hinduism and Buddhism.Snakes have been widely revered in many cultures, such as in ancient Greece where the serpent was seen as a healer
Snake|snake|Asclepius carried a serpent wound around his wand, a symbol seen today on many ambulances
Snake|snake|In Judaism, the snake of brass is also a symbol of healing, of one's life being saved from imminent death.In religious terms, the snake and jaguar were arguably the most important animals in ancient Mesoamerica
Snake|snake|"""In states of ecstasy, lords dance a serpent dance; great descending snakes adorn and support buildings from Chichen Itza to Tenochtitlan, and the Nahuatl word coatl meaning serpent or twin, forms part of primary deities such as Mixcoatl, Quetzalcoatl, and Coatlicue."" In the Maya and Aztec calendars, the fifth day of the week was known as Snake Day."
Snake|snake|In some parts of Christianity, the redemptive work of Jesus Christ is compared to saving one's life through beholding the Nehushtan (serpent of brass)
Snake|snake|Snake handlers use snakes as an integral part of church worship, to demonstrate their faith in divine protection
Snake|snake|However, more commonly in Christianity, the serpent has been depicted as a representative of evil and sly plotting, as seen in the description in Genesis of a snake tempting Eve in the Garden of Eden
Snake|snake|Saint Patrick is purported to have expelled all snakes from Ireland while converting the country to Christianity in the 5th century, thus explaining the absence of snakes there.In Christianity and Judaism, the snake makes its infamous appearance in the first book of the Bible when a serpent appears before Adam and Eve and tempts them with the forbidden fruit from the Tree of Knowledge
Snake|snake|The snake returns in the Book of Exodus when Moses turns his staff into a snake as a sign of God's power, and later when he makes the Nehushtan, a bronze snake on a pole that when looked at cured the people of bites from the snakes that plagued them in the desert
Snake|snake|The serpent makes its final appearance symbolizing Satan in the Book of Revelation
Snake|snake|"""And he laid hold on the dragon the old serpent, which is the devil and Satan, and bound him for a thousand years.""In Neo-Paganism and Wicca, the snake is seen as a symbol of wisdom and knowledge."
Snake|snake|Several compounds from snake venoms are being researched as potential treatments or preventatives for pain, cancers, arthritis, stroke, heart disease, hemophilia, and hypertension, and to control bleeding (e.g
Snake|snake|during surgery).
Snake|snake|"""Bibliography for ""Serpentes"""""
Snake|snake|Biodiversity Heritage Library.
Snake|snake|"""Serpentes"""
Snake|snake|Integrated Taxonomic Information System.
Snake|snake|"""US Snakes"""
Snake|snake|eNature
Snake|snake|Archived from the original on 15 March 2008.
Snake|snake|"""Snakes of the Indian Subcontinent"""
