page_title|card|sentence
Atmosphere of Earth|air|It is mainly located in the lower portion of the stratosphere from about 15–35 km (9.3–21.7 mi; 49,000–115,000 ft), though the thickness varies seasonally and geographically
Atmosphere of Earth|air|About 90% of the ozone in Earth's atmosphere is contained in the stratosphere.
Atmosphere of Earth|air|The ionosphere is a region of the atmosphere that is ionized by solar radiation
Atmosphere of Earth|air|It is responsible for auroras
Atmosphere of Earth|air|During daytime hours, it stretches from 50 to 1,000 km (31 to 621 mi; 160,000 to 3,280,000 ft) and includes the mesosphere, thermosphere, and parts of the exosphere
Atmosphere of Earth|air|However, ionization in the mesosphere largely ceases during the night, so auroras are normally seen only in the thermosphere and lower exosphere
Atmosphere of Earth|air|The ionosphere forms the inner edge of the magnetosphere
Atmosphere of Earth|air|It has practical importance because it influences, for example, radio propagation on Earth.
Atmosphere of Earth|air|The homosphere and heterosphere are defined by whether the atmospheric gases are well mixed
Atmosphere of Earth|air|The surface-based homosphere includes the troposphere, stratosphere, mesosphere, and the lowest part of the thermosphere, where the chemical composition of the atmosphere does not depend on molecular weight because the gases are mixed by turbulence
Atmosphere of Earth|air|This relatively homogeneous layer ends at the turbopause found at about 100 km (62 mi; 330,000 ft), the very edge of space itself as accepted by the FAI, which places it about 20 km (12 mi; 66,000 ft) above the mesopause.Above this altitude lies the heterosphere, which includes the exosphere and most of the thermosphere
Atmosphere of Earth|air|Here, the chemical composition varies with altitude
Atmosphere of Earth|air|This is because the distance that particles can move without colliding with one another is large compared with the size of motions that cause mixing
Atmosphere of Earth|air|This allows the gases to stratify by molecular weight, with the heavier ones, such as oxygen and nitrogen, present only near the bottom of the heterosphere
Atmosphere of Earth|air|The upper part of the heterosphere is composed almost completely of hydrogen, the lightest element.The planetary boundary layer is the part of the troposphere that is closest to Earth's surface and is directly affected by it, mainly through turbulent diffusion
Atmosphere of Earth|air|During the day the planetary boundary layer usually is well-mixed, whereas at night it becomes stably stratified with weak or intermittent mixing
Atmosphere of Earth|air|The depth of the planetary boundary layer ranges from as little as about 100 metres (330 ft) on clear, calm nights to 3,000 m (9,800 ft) or more during the afternoon in dry regions.The average temperature of the atmosphere at Earth's surface is 14 °C (57 °F; 287 K) or 15 °C (59 °F; 288 K), depending on the reference.
Atmosphere of Earth|air|The average atmospheric pressure at sea level is defined by the International Standard Atmosphere as 101325 pascals (760.00 Torr; 14.6959 psi; 760.00 mmHg)
Atmosphere of Earth|air|This is sometimes referred to as a unit of standard atmospheres (atm)
Atmosphere of Earth|air|Total atmospheric mass is 5.1480×1018 kg (1.135×1019 lb), about 2.5% less than would be inferred from the average sea level pressure and Earth's area of 51007.2 megahectares, this portion being displaced by Earth's mountainous terrain
Atmosphere of Earth|air|Atmospheric pressure is the total weight of the air above unit area at the point where the pressure is measured
Atmosphere of Earth|air|Thus air pressure varies with location and weather.
Atmosphere of Earth|air|If the entire mass of the atmosphere had a uniform density equal to sea level density (about 1.2 kg per m3) from sea level upwards, it would terminate abruptly at an altitude of 8.50 km (27,900 ft)
Atmosphere of Earth|air|It actually decreases exponentially with altitude, dropping by half every 5.6 km (18,000 ft) or by a factor of 1/e every 7.64 km (25,100 ft), the average scale height of the atmosphere below 70 km (43 mi; 230,000 ft)
Atmosphere of Earth|air|However, the atmosphere is more accurately modeled with a customized equation for each layer that takes gradients of temperature, molecular composition, solar radiation and gravity into account.
Atmosphere of Earth|air|99.99997% is below 100 km (62 mi; 330,000 ft), the Kármán line
Atmosphere of Earth|air|By international convention, this marks the beginning of space where human travelers are considered astronauts.By comparison, the summit of Mt
Atmosphere of Earth|air|Everest is at 8,848 m (29,029 ft);
Atmosphere of Earth|air|Even above the Kármán line, significant atmospheric effects such as auroras still occur
Atmosphere of Earth|air|Meteors begin to glow in this region, though the larger ones may not burn up until they penetrate more deeply
Atmosphere of Earth|air|The various layers of Earth's ionosphere, important to HF radio propagation, begin below 100 km and extend beyond 500 km
Atmosphere of Earth|air|By comparison, the International Space Station and Space Shuttle typically orbit at 350–400 km, within the F-layer of the ionosphere where they encounter enough atmospheric drag to require reboosts every few months, otherwise, orbital decay will occur resulting in a return to Earth
Atmosphere of Earth|air|Depending on solar activity, satellites can experience noticeable atmospheric drag at altitudes as high as 700–800 km.
Atmosphere of Earth|air|The division of the atmosphere into layers mostly by reference to temperature is discussed above
Atmosphere of Earth|air|Temperature decreases with altitude starting at sea level, but variations in this trend begin above 11 km, where the temperature stabilizes over a large vertical distance through the rest of the troposphere
Atmosphere of Earth|air|In the stratosphere, starting above about 20 km, the temperature increases with height, due to heating within the ozone layer caused by the capture of significant ultraviolet radiation from the Sun by the dioxygen and ozone gas in this region
Atmosphere of Earth|air|Still another region of increasing temperature with altitude occurs at very high altitudes, in the aptly-named thermosphere above 90 km.
Atmosphere of Earth|air|The density of air at sea level is about 1.2 kg/m3 (1.2 g/L, 0.0012 g/cm3)
Atmosphere of Earth|air|Density is not measured directly but is calculated from measurements of temperature, pressure and humidity using the equation of state for air (a form of the ideal gas law)
